parent_class_p	log2FC_p	padj_p	parent_class_h	log2FC_h	padj_h	gene_id	classification
26983	equal	-0.927389683544837	0.00187323752539171	equal	0.219116383499731	0.907678157691982	lcl|NC_030674.1_cds_XP_017608178.1_36703	PEI eq
26984	equal	0.360958093573682	0.372663148565288	equal	0.541648398152142	0.656052490222305	lcl|NC_030674.1_cds_XP_017608447.1_36706	PEI eq
26991	equal	-0.31277687784425	0.409914570846955	equal	-0.104874075023458	0.943296063180338	lcl|NC_030674.1_cds_XP_017610877.1_36716	PEI eq
26996	equal	0.311731453024645	0.538985522803374	equal	0.861253709007456	0.227806862961748	lcl|NC_030674.1_cds_XP_017607861.1_36726	PEI eq
26997	equal	0.350920813287353	0.405076858290081	equal	0.412274112105769	0.784586158012601	lcl|NC_030674.1_cds_XP_017611207.1_36727	PEI eq
26998	equal	-0.481953636319006	0.0528857985571787	equal	0.963080917891689	0.217762321507349	lcl|NC_030674.1_cds_XP_017608511.1_36729	PEI eq
27001	equal	0.870556445528934	0.00145079972194479	equal	-0.528358100291408	0.554641257272816	lcl|NC_030674.1_cds_XP_017611783.1_36732	PEI eq
27003	G_arboreum	1.09455112568721	0.001451468467224	equal	-0.442922191196931	0.83653280018623	lcl|NC_030674.1_cds_XP_017611652.1_36734	HEBl
27004	equal	0.136102998632518	0.785045967763634	equal	-0.690997951836747	0.659157144192253	lcl|NC_030674.1_cds_XP_017611267.1_36736	PEI eq
27005	equal	-0.287400954596859	0.452302280716059	equal	-0.719858183876261	0.353286326265029	lcl|NC_030674.1_cds_XP_017611868.1_36737	PEI eq
27010	equal	-0.431991841815769	0.309695008476379	equal	0.301085503140748	0.8311668743266	lcl|NC_030674.1_cds_XP_017608160.1_36747	PEI eq
27011	equal	0.783893368104985	0.029188878379011	equal	0.691955910272221	0.556345483376979	lcl|NC_030674.1_cds_XP_017611945.1_36748	PEI eq
27012	G_arboreum	1.14186972399767	8.5061421821974e-06	equal	0.850076796533048	0.394930133537478	lcl|NC_030674.1_cds_XP_017609054.1_36750	HEBl
27013	equal	-0.103560611377884	0.890364845450796	equal	0.947030009808114	0.561453894116315	lcl|NC_030674.1_cds_XP_017610586.1_36752	PEI eq
27014	equal	-0.267552137041109	0.584290496733715	equal	0.364919667090799	0.863800332374503	lcl|NC_030674.1_cds_XP_017610588.1_36753	PEI eq
27015	equal	0.226690018157948	0.605684379709351	equal	0.505604558430597	0.654462231270229	lcl|NC_030674.1_cds_XP_017610587.1_36754	PEI eq
27019	equal	0.553122671066338	0.149865193774945	equal	1.27497907370011	0.510509611059146	lcl|NC_030674.1_cds_XP_017608114.1_36758	PEI eq
27021	equal	0.346049746902628	0.505287313452067	equal	-0.735507951182547	0.433910925040167	lcl|NC_030674.1_cds_XP_017611584.1_36760	PEI eq
27026	G_arboreum	1.34459430907813	6.23110595885407e-05	equal	1.19896200247124	0.304031223991314	lcl|NC_030674.1_cds_XP_017608348.1_36779	HEBl
27037	equal	-0.657332916365863	0.0503678338907299	equal	-0.729987876794651	0.776346511066193	lcl|NC_030674.1_cds_XP_017610878.1_36795	PEI eq
27038	equal	-0.478627374720309	0.140018605936868	equal	0.304129713354618	0.790867611310351	lcl|NC_030674.1_cds_XP_017610908.1_36796	PEI eq
27047	equal	-0.473364340826452	0.430890601207892	equal	-0.897703621232727	0.598455016666631	lcl|NC_030674.1_cds_XP_017608925.1_36809	PEI eq
27053	equal	0.185809940505322	0.637173471646837	equal	-0.354155707018113	0.632422604447109	lcl|NC_030674.1_cds_XP_017608270.1_36815	PEI eq
27060	equal	0.139063045103149	0.894502244309033	equal	1.40271103171135	0.645129464828395	lcl|NC_030674.1_cds_XP_017608865.1_36824	PEI eq
27062	equal	-0.485425128249804	0.10292355079906	equal	0.473744526141396	0.657572059234712	lcl|NC_030674.1_cds_XP_017607883.1_36826	PEI eq
27065	G_raimondii	-1.04301051382416	0.00538165908423678	equal	-0.574731729500788	0.866033684060959	lcl|NC_030674.1_cds_XP_017608366.1_36830	HEBl
27067	equal	0.0687393254868587	0.91830895329486	equal	4.75197848721411	0.150034197624966	lcl|NC_030674.1_cds_XP_017608574.1_36832	PEI eq
27071	equal	-0.967693114471672	0.0323532473825934	equal	0.797352936817663	0.580894877340618	lcl|NC_030674.1_cds_XP_017607969.1_36836	PEI eq
27073	equal	0.983565118951785	0.00297892260595265	equal	0.512732330086167	0.834438400568021	lcl|NC_030674.1_cds_XP_017608057.1_36841	PEI eq
27074	equal	-0.296706287758318	0.49199730947196	equal	0.324248882418973	0.896791364403716	lcl|NC_030674.1_cds_XP_017611226.1_36842	PEI eq
27077	equal	0.0995122541314597	0.860582964559429	equal	0.208607865488111	0.880920016006973	lcl|NC_030674.1_cds_XP_017607830.1_36845	PEI eq
27079	equal	-0.720302588140618	0.00249626610253798	equal	-0.884780471518233	0.0612880554881669	lcl|NC_030674.1_cds_XP_017607737.1_36848	PEI eq
27081	equal	0.356060822308481	0.240804119661181	G_arboreum	5.63284005076438	0.0291283226201233	lcl|NC_030674.1_cds_XP_017609065.1_36850	HEBi
27084	equal	-0.138317395632609	0.788141928274353	equal	-0.522368673902941	0.654601510655286	lcl|NC_030674.1_cds_XP_017610724.1_36853	PEI eq
27086	equal	-0.579984259550513	0.142169346137956	G_arboreum	5.60019653655552	0.0295859890621389	lcl|NC_030674.1_cds_XP_017608068.1_36856	HEBi
27089	equal	-0.438598622129272	0.0561150482932927	equal	0.168782251297482	0.895840823627164	lcl|NC_030674.1_cds_XP_017610842.1_36861	PEI eq
27099	equal	-0.496641808207049	0.56741980754924	equal	-0.00268288173360407	0.99920281684348	lcl|NC_030674.1_cds_XP_017611749.1_36872	PEI eq
27105	equal	0.578319234723677	0.0558586341924399	equal	0.778039092511689	0.340723601933404	lcl|NC_030674.1_cds_XP_017611472.1_36879	PEI eq
27106	equal	0.668457800535626	0.377001192564942	equal	0.05733026888422	0.989121991413595	lcl|NC_030674.1_cds_XP_017608331.1_36880	PEI eq
27108	equal	-0.0188311194705025	0.980559620233928	equal	-0.68375635298259	0.636132668134614	lcl|NC_030674.1_cds_XP_017607995.1_36884	PEI eq
27111	equal	0.154957802521907	0.750281845385011	equal	-0.140546160464126	0.962974869148134	lcl|NC_030674.1_cds_XP_017610629.1_36888	PEI eq
27113	equal	-0.19976968116753	0.656643676011036	equal	-0.604925792239899	0.772251354185563	lcl|NC_030674.1_cds_XP_017610770.1_36892	PEI eq
27121	equal	0.392649973665985	0.452826091167996	equal	0.790596149760294	0.768143322675297	lcl|NC_030674.1_cds_XP_017611486.1_36903	PEI eq
27124	equal	-0.755034033870703	0.224994932165248	equal	-1.77330100109485	0.440709588145451	lcl|NC_030674.1_cds_XP_017608815.1_36906	PEI eq
27128	equal	-0.428873769508364	0.145495559353005	equal	-0.0809780927849895	0.95812129078084	lcl|NC_030674.1_cds_XP_017611788.1_36910	PEI eq
27130	equal	-0.148854006507427	0.71425598225902	equal	0.0837044457561647	0.953099495922449	lcl|NC_030674.1_cds_XP_017610698.1_36912	PEI eq
27131	G_arboreum	1.1845312576627	0.000137050722346155	equal	-0.375453802786428	0.847992623321983	lcl|NC_030674.1_cds_XP_017610702.1_36916	HEBl
27150	G_raimondii	-1.02443830020324	0.00290746500348191	equal	-1.76196179080996	0.454505868732361	lcl|NC_030674.1_cds_XP_017611599.1_36942	HEBl
27153	equal	0.357197435619996	0.443504622291113	equal	1.40220514902487	0.287436368617924	lcl|NC_030674.1_cds_XP_017611098.1_36952	PEI eq
27159	equal	-0.0175235099668116	0.972316485578426	equal	-0.308089661404565	0.859347130478576	lcl|NC_030674.1_cds_XP_017611510.1_36958	PEI eq
27161	G_arboreum	2.07534827802903	1.96529650109843e-05	equal	0.613747586477922	0.812575094607654	lcl|NC_030674.1_cds_XP_017609851.1_36960	HEBl
27163	equal	0.246921438260404	0.562104392763752	equal	-0.0630670373843949	0.962716145665539	lcl|NC_030674.1_cds_XP_017611477.1_36962	PEI eq
27164	equal	0.113341204312201	0.892088721879346	equal	0.462624239667104	0.880208722975878	lcl|NC_030674.1_cds_XP_017611824.1_36963	PEI eq
27165	equal	0.184907143722116	0.810216242181546	equal	1.39887409709272	0.244010300477721	lcl|NC_030674.1_cds_XP_017611825.1_36964	PEI eq
27166	equal	-0.136762861609638	0.76665355489302	equal	-0.371565449972777	0.707864602129423	lcl|NC_030674.1_cds_XP_017611288.1_36965	PEI eq
27167	equal	0.536258147287278	0.1792585543699	equal	-0.233783215546152	0.911232371123622	lcl|NC_030674.1_cds_XP_017611150.1_36967	PEI eq
27169	equal	0.436955597437838	0.18366359816148	equal	0.0771136659314232	0.954363479022016	lcl|NC_030674.1_cds_XP_017611036.1_36971	PEI eq
27171	equal	-0.0497219066142839	0.90205652016332	equal	0.753609841268369	0.177912111641384	lcl|NC_030674.1_cds_XP_017610955.1_36973	PEI eq
27172	equal	-0.280506526528776	0.441000746501321	equal	0.00364425455929152	0.997005055513963	lcl|NC_030674.1_cds_XP_017608058.1_36975	PEI eq
27178	equal	0.449038577240274	0.328276684058393	equal	0.236916907704034	0.94771365879253	lcl|NC_030674.1_cds_XP_017611102.1_36982	PEI eq
27180	equal	0.455493252545164	0.155896074943542	equal	0.945997510805743	0.142757332008185	lcl|NC_030674.1_cds_XP_017611919.1_36985	PEI eq
27181	equal	0.0500602741486384	0.925139034359679	equal	-0.212423204731503	0.888103607308638	lcl|NC_030674.1_cds_XP_017607754.1_36986	PEI eq
27183	equal	-0.14034158279276	0.830321604081112	equal	0.597094136188995	0.764407363912925	lcl|NC_030674.1_cds_XP_017611697.1_36988	PEI eq
27186	equal	0.636856892508295	0.29336578949436	equal	0.866867561266196	0.678138301866508	lcl|NC_030674.1_cds_XP_017609814.1_36991	PEI eq
27187	G_arboreum	1.41705962103707	0.00138738750673688	equal	2.09174567761379	0.0891674172741366	lcl|NC_030674.1_cds_XP_017609813.1_36992	HEBl
27189	equal	0.167933891703691	0.797875471250037	equal	-0.389309071710453	0.902418029648536	lcl|NC_030674.1_cds_XP_017611189.1_36995	PEI eq
27191	equal	-0.336845414808534	0.502653321777907	equal	-0.493303517950187	0.724212207189462	lcl|NC_030674.1_cds_XP_017611699.1_36998	PEI eq
27193	equal	-0.612626223322833	0.0161801009680942	equal	-0.560130449498265	0.412567851416554	lcl|NC_030674.1_cds_XP_017608884.1_37000	PEI eq
27201	equal	0.017702491907793	0.975969962682617	equal	-0.113531453916825	0.947806385538781	lcl|NC_030674.1_cds_XP_017607874.1_37011	PEI eq
27203	equal	0.0218218031855576	0.969822721688827	equal	-0.684388641755627	0.752097238103636	lcl|NC_030674.1_cds_XP_017611690.1_37014	PEI eq
27204	equal	0.186706946751478	0.747953525899431	equal	0.443488384606238	0.809658865325714	lcl|NC_030674.1_cds_XP_017607775.1_37017	PEI eq
27205	equal	0.678511422734108	0.516566640357327	equal	0.287942444524824	0.790155823257353	lcl|NC_030674.1_cds_XP_017608770.1_37024	PEI eq
27206	G_arboreum	1.85536657176114	3.07550150771044e-06	equal	-1.05521025767349	0.570180110304639	lcl|NC_030674.1_cds_XP_017607896.1_37025	HEBl
27208	G_arboreum	1.27795693390707	0.00739551958512405	equal	-1.12415860826091	0.4983302721827	lcl|NC_030674.1_cds_XP_017612019.1_37027	HEBl
27212	equal	-0.123696317713704	0.765050452687519	equal	0.978400490898069	0.0552265967120289	lcl|NC_030674.1_cds_XP_017611209.1_37034	PEI eq
27213	G_raimondii	-1.34960207466032	0.0479298930408241	equal	-0.494339597046279	0.8739144669593	lcl|NC_030674.1_cds_XP_017609018.1_37035	HEBl
27214	G_arboreum	1.36117274299358	1.46017653276036e-11	equal	0.742802008449844	0.409787956453388	lcl|NC_030674.1_cds_XP_017610818.1_37036	HEBl
27228	equal	-0.24678790890116	0.502293320299077	equal	0.444407515184374	0.638302560313879	lcl|NC_030674.1_cds_XP_017611126.1_37053	PEI eq
27240	equal	0.333387836404561	0.243459387921865	equal	0.271164144352491	0.795381986410771	lcl|NC_030674.1_cds_XP_017611494.1_37070	PEI eq
27242	equal	-0.214511246231657	0.613007939567984	equal	-0.158374028513997	0.910021130383715	lcl|NC_030674.1_cds_XP_017611115.1_37074	PEI eq
27245	equal	-0.522882877424937	0.340497829471898	equal	0.143330761698678	0.971582433337274	lcl|NC_030674.1_cds_XP_017610349.1_37078	PEI eq
27255	equal	0.311225639664591	0.417165155469002	equal	0.676203952578323	0.377160505375063	lcl|NC_030674.1_cds_XP_017611325.1_37089	PEI eq
27261	equal	0.193286641896775	0.786199426730134	equal	5.21939358359184	0.0650782546594903	lcl|NC_030674.1_cds_XP_017611804.1_37098	PEI eq
27264	equal	-0.622431951024618	0.0243808344489906	equal	-0.0560604120175865	0.975250092481702	lcl|NC_030674.1_cds_XP_017611740.1_37105	PEI eq
27265	equal	-0.462446124457796	0.331875956348506	G_arboreum	5.53753605949549	0.0341175972529067	lcl|NC_030674.1_cds_XP_017611769.1_37109	HEBi
27268	equal	-0.599946946875606	0.0691944416610986	equal	-0.0952326653396121	0.961560393018184	lcl|NC_030674.1_cds_XP_017611997.1_37112	PEI eq
27269	equal	0.328747528245917	0.523443481036453	equal	-0.158781034154922	0.947806385538781	lcl|NC_030674.1_cds_XP_017608219.1_37113	PEI eq
27270	equal	-0.391167751853694	0.35884745071082	equal	-0.91581077012215	0.429461751939836	lcl|NC_030674.1_cds_XP_017611651.1_37114	PEI eq
27271	equal	-0.262092325821143	0.627778197459025	equal	1.55306725296502	0.146454077374908	lcl|NC_030674.1_cds_XP_017611978.1_37115	PEI eq
27277	equal	0.318030273264079	0.666383933618067	equal	-1.16177047725064	0.645293611589201	lcl|NC_030674.1_cds_XP_017607820.1_37121	PEI eq
27280	equal	0.163269796659941	0.808197191930735	equal	-0.39200210134357	0.925987515832111	lcl|NC_030674.1_cds_XP_017611266.1_37125	PEI eq
27281	equal	0.552439670920095	0.430110641406343	equal	-1.05333100700252	0.574666510793063	lcl|NC_030674.1_cds_XP_017608383.1_37126	PEI eq
27282	equal	-0.3452881102755	0.828494498728958	equal	5.26749937159337	0.0614746179089796	lcl|NC_030674.1_cds_XP_017608874.1_37127	PEI eq
27283	equal	-0.0672629873468975	0.89664904060677	equal	0.727178004204694	0.263285432971917	lcl|NC_030674.1_cds_XP_017611253.1_37128	PEI eq
27287	G_raimondii	-1.41907534266945	2.52495714691085e-09	equal	-0.817460685652394	0.377997740434788	lcl|NC_030674.1_cds_XP_017610744.1_37132	HEBl
27291	equal	-0.113841654710457	0.822562385162805	equal	0.281469274220835	0.73183228174807	lcl|NC_030674.1_cds_XP_017611229.1_37138	PEI eq
27294	equal	-0.385579656148031	0.455380841336845	equal	1.67876758526927	0.265063507023966	lcl|NC_030674.1_cds_XP_017608386.1_37141	PEI eq
27297	equal	0.0388746079651624	0.947565475514933	equal	0.0916740886081384	0.9795806615586	lcl|NC_030674.1_cds_XP_017608267.1_37144	PEI eq
27303	equal	-0.0733739219964395	0.90205652016332	equal	-0.660714708070511	0.697420468868449	lcl|NC_030674.1_cds_XP_017611915.1_37158	PEI eq
27304	equal	-0.169719255140156	0.782409419362166	equal	-0.0839712260908166	0.967956259333729	lcl|NC_030674.1_cds_XP_017608304.1_37160	PEI eq
27306	equal	0.137355590936608	0.711307607033433	equal	-0.255415215515137	0.783970537741563	lcl|NC_030674.1_cds_XP_017610639.1_37162	PEI eq
27308	equal	-0.203282663433704	0.609639122901297	equal	0.648281269377258	0.329950938208041	lcl|NC_030674.1_cds_XP_017610640.1_37164	PEI eq
27310	equal	-0.592316704991454	0.277258714303742	equal	0.653625524257335	0.741591765074992	lcl|NC_030674.1_cds_XP_017610005.1_37166	PEI eq
27312	equal	0.414668490694503	0.61814248973916	equal	0.451191207865055	0.899266665713592	lcl|NC_030674.1_cds_XP_017611446.1_37168	PEI eq
27313	equal	-0.81146630559694	0.0692965644985569	equal	-0.181942898944523	0.965840989785523	lcl|NC_030674.1_cds_XP_017611447.1_37169	PEI eq
27316	G_arboreum	1.0458725151479	0.000980209739992864	G_arboreum	4.10077328373175	0.00477714581861428	lcl|NC_030674.1_cds_XP_017608621.1_37172	PEI de
27329	equal	-0.161198244371178	0.727233740793331	equal	-0.342045929539162	0.837925300209276	lcl|NC_030674.1_cds_XP_017607817.1_37186	PEI eq
27334	equal	-0.369868565379532	0.461687618100691	equal	0.87341469519942	0.718151308143233	lcl|NC_030674.1_cds_XP_017608608.1_37192	PEI eq
27341	equal	0.598521727728326	0.0999580892744192	equal	0.711581181640347	0.724951184397464	lcl|NC_030674.1_cds_XP_017611352.1_37200	PEI eq
27342	equal	0.135207656970497	0.829004658494636	equal	-0.295875435015613	0.893986614724394	lcl|NC_030674.1_cds_XP_017608184.1_37203	PEI eq
27345	equal	-0.240473211901723	0.49454347527803	equal	0.541540940007067	0.56271651040749	lcl|NC_030674.1_cds_XP_017610966.1_37207	PEI eq
27346	equal	0.19779154416885	0.741421056073457	equal	1.03168576152184	0.427390006133277	lcl|NC_030674.1_cds_XP_017610967.1_37208	PEI eq
27351	equal	0.440054321407674	0.215160624768489	equal	-0.395317989603002	0.824439263656602	lcl|NC_030674.1_cds_XP_017611375.1_37215	PEI eq
27354	equal	-0.183909002968059	0.742830460197568	equal	-0.187489633651932	0.937269718289784	lcl|NC_030674.1_cds_XP_017608185.1_37221	PEI eq
27358	equal	-0.217676972049167	0.741636619594716	equal	-1.10494449271617	0.485789551005788	lcl|NC_030674.1_cds_XP_017608816.1_37226	PEI eq
27359	equal	0.663953081215531	0.383934887262296	equal	4.37611115518327	0.262551286097199	lcl|NC_030674.1_cds_XP_017607746.1_37228	PEI eq
27361	equal	0.740427824976694	0.00869292491500653	equal	0.804527210835572	0.205992079910068	lcl|NC_030674.1_cds_XP_017608166.1_37230	PEI eq
27362	equal	-0.0542480123104818	0.923538833539488	equal	-0.351184083368517	0.841533964692588	lcl|NC_030674.1_cds_XP_017611660.1_37231	PEI eq
27366	equal	0.129448096175603	0.847175277414598	equal	0.409038619025292	0.808280019766723	lcl|NC_030674.1_cds_XP_017611937.1_37237	PEI eq
27371	G_raimondii	-1.65218577427767	5.18527322864463e-10	equal	0.195384922738301	0.953099495922449	lcl|NC_030674.1_cds_XP_017608833.1_37253	HEBl
27372	equal	0.830669345141564	0.0262453715059191	equal	1.03737465020471	0.0835503397621154	lcl|NC_030674.1_cds_XP_017608039.1_37254	PEI eq
27374	G_raimondii	-1.0996248328283	0.000884408808584853	equal	-1.26448000502876	0.28541217091217	lcl|NC_030674.1_cds_XP_017609864.1_37256	HEBl
27379	equal	0.707707930952392	0.18241859720014	equal	0.845660588431482	0.669521666410637	lcl|NC_030674.1_cds_XP_017610153.1_37261	PEI eq
27395	G_raimondii	-1.20765928638733	5.90904144909586e-06	G_raimondii	-1.67118630100099	0.00194176812626306	lcl|NC_030674.1_cds_XP_017608536.1_37282	PEI de
27396	equal	-0.022551829151971	0.978037000150409	equal	2.08825874410153	0.120849411751972	lcl|NC_030674.1_cds_XP_017608351.1_37284	PEI eq
27398	equal	-0.530354549580792	0.0545827757436247	G_raimondii	-1.45138645207685	0.00752750855319239	lcl|NC_030674.1_cds_XP_017611316.1_37286	HEBi
27404	equal	-0.0287912807971161	0.954358225543018	equal	0.111399796183885	0.947753634251432	lcl|NC_030674.1_cds_XP_017608496.1_37293	PEI eq
27409	equal	0.517663956668104	0.273533031091825	equal	1.23886142539085	0.124725737837606	lcl|NC_030674.1_cds_XP_017608036.1_37302	PEI eq
27421	equal	-0.147806318307216	0.823671960200168	equal	-0.216348428846796	0.903915226575448	lcl|NC_030674.1_cds_XP_017608573.1_37318	PEI eq
27422	equal	-3.50866620035955	0.109342780549243	G_raimondii	-6.33303318219458	3.79394930154146e-06	lcl|NC_030674.1_cds_XP_017610080.1_37319	HEBi
27426	equal	-0.509246263818322	0.24224533502406	equal	-0.245985814686347	0.916165541706082	lcl|NC_030674.1_cds_XP_017608409.1_37323	PEI eq
27433	equal	-0.274640132625069	0.619674820332465	equal	-0.309288722586257	0.907165193399899	lcl|NC_030674.1_cds_XP_017611129.1_37336	PEI eq
27435	equal	-0.332046281039981	0.496315865381902	equal	-1.16333526474101	0.430263763537938	lcl|NC_030674.1_cds_XP_017611218.1_37338	PEI eq
27436	equal	0.169246637024149	0.76665355489302	equal	-0.583658424874253	0.682843320088351	lcl|NC_030674.1_cds_XP_017611198.1_37339	PEI eq
27442	G_raimondii	-1.0011367769786	0.000757039859906046	equal	-0.369099969614413	0.730942050297145	lcl|NC_030674.1_cds_XP_017608654.1_37346	HEBl
27443	equal	-0.0992125457961126	0.899976486392209	equal	0.314132027029234	0.936300723277109	lcl|NC_030674.1_cds_XP_017608357.1_37347	PEI eq
27444	equal	0.608193508155015	0.0523181916382954	equal	0.679710493524817	0.440062183792318	lcl|NC_030674.1_cds_XP_017608494.1_37348	PEI eq
27445	G_raimondii	-1.14215781003231	6.96392102514352e-07	equal	-0.982854659828153	0.173466453148861	lcl|NC_030674.1_cds_XP_017612057.1_37349	HEBl
27448	equal	-1.06707123482583	0.102867926678715	equal	-0.688585278130201	0.797906033025532	lcl|NC_030674.1_cds_XP_017608858.1_37354	PEI eq
27451	equal	-0.38511085319053	0.30784999327324	equal	-0.975762423655486	0.0696522793796454	lcl|NC_030674.1_cds_XP_017607975.1_37357	PEI eq
